village_id,candidate_minigrids,existing_minigrids,facilities,grid_extension,existing_grid,distance_to_grid,mean_ndvi,mean_wind_speed,mean_pvout_solar_radiation,total_population,mean_biomass,building_count,permanent_building_count,educational_facilities,health_facilities,social_facilities,services,primary_roads,secondary_roads,tertiary_roads,unclassified_roads,percentage_crop_land,percentage_built_area,contains_protected_area,protected_area_name,electrification_strategy
5503158,0,0,0,1,0,2773.5948200137022,0.0,0.0,1613.6739501953125,228.50509643554688,2.7670512387902635,137,12,0,0,0,0,0,0,0,2,35.79333333333333,2.18,True,Lokung Forest Reserve,Grid extension
5503159,0,0,0,0,0,3564.163876269812,0.0,0.0,1618.854403409091,226.9168701171875,5.368721550900312,163,15,0,0,0,0,0,0,0,3,9.142500000000002,1.09,True,"Lalak Forest Reserve, Lokung Forest Reserve",Solar home system
5503160,0,1,0,0,0,7052.830047309448,0.0,0.0,1625.72802734375,508.5594482421875,2.3338156054962202,483,95,0,0,0,0,0,0,0,1,13.935,16.087500000000002,False,,Existing minigrid
5503161,0,0,0,0,0,22509.68350430927,0.3530677258968353,1.0378123072998178,1600.525669642857,200.94973754882812,2.8369691194141335,72,14,0,0,0,0,0,0,0,0,17.6125,0.385,True,Agoro - Agu Forest Reserve,Solar home system
5503162,0,0,1,0,0,21416.504073183925,0.0,0.0,1609.1697591145833,384.6959533691406,4.394631367232245,111,26,1,0,0,0,0,0,0,2,6.725,1.88,True,Lamwo Forest Reserve,Solar home system
5503163,0,0,0,1,1,81.79302608147783,0.0,0.0,0.0,567.8720703125,1.9690007588949547,430,193,0,0,0,0,0,0,0,1,7.449999999999999,67.46000000000001,True,Lokung Forest Reserve,Grid extension
5503164,0,0,0,0,0,8561.986376455563,0.0,0.0,1648.4644775390625,48.63438415527344,3.430594177957459,3,0,0,0,0,0,0,0,0,0,16.570000000000004,0.0,False,,Solar home system
5503165,0,0,0,0,0,1376.937426625766,0.0,0.0,1672.3337890625,207.157470703125,1.9266825414260607,87,13,0,0,0,0,0,1,0,0,29.776666666666667,1.7525,False,,Solar home system
5503166,0,0,0,0,1,530.9137927036488,0.0,0.0,1672.1141357421875,477.17578125,1.885682968455744,221,48,0,0,0,0,0,0,0,0,33.3675,2.8225,False,,Existing grid
5503167,0,0,0,0,0,5811.038768688033,0.0,0.0,1645.0860430743244,1078.3338623046875,3.574045443201077,99,12,0,0,0,0,0,1,0,4,14.9825,0.0233333333333333,True,Lokung Forest Reserve,Solar home system
5503168,0,0,0,0,1,1233.175951601235,0.0,0.0,1643.4423828125,0.0,3.9992717729811,0,0,0,0,0,0,0,0,0,0,32.193333333333335,0.0,False,,Existing grid
5503169,0,0,3,0,1,747.8788682963401,0.3959883451461792,1.4188129285682278,1644.2339409722222,914.3545532226562,3.8107546625499,103,35,0,0,2,0,0,0,0,3,22.9225,2.825,True,Lokung Forest Reserve,Existing grid
5503170,0,0,0,0,1,1339.2670262593217,0.0,0.0,1649.59033203125,59.77970886230469,4.5088799401697175,1,0,0,0,0,0,0,0,0,0,17.2575,0.29,False,,Existing grid
5503171,0,0,0,0,0,664.4503531289878,0.0,0.0,1631.572021484375,94.71050262451172,2.4417821211780577,28,2,0,0,0,0,0,0,0,0,23.026666666666667,2.015,True,Lokung Forest Reserve,Solar home system
5503172,0,0,3,1,1,96.14233319116869,0.0,0.0,1633.39794921875,320.65777587890625,2.1197727443454983,186,58,2,1,0,0,0,0,0,0,13.1925,47.69,False,,Grid extension
5503173,0,0,0,0,1,812.4799614960798,0.36862340569496155,1.3597503259484507,0.0,137.30116271972656,1.8921392822265626,65,19,0,0,0,0,0,0,0,0,34.68333333333333,3.5875000000000004,True,Padibe Forest Reserve,Existing grid
5503174,0,0,0,0,1,345.20960069066956,0.0,0.0,1663.5919596354167,296.75714111328125,1.9224432727175769,101,17,0,0,0,0,0,0,0,2,33.080000000000005,1.22,False,,Existing grid
5503175,0,0,1,1,1,444.90882705677336,0.0,0.0,1661.6438802083333,523.077880859375,1.919486172732339,273,26,0,1,0,0,0,0,0,0,32.64666666666667,7.5525,False,,Grid extension
5503176,0,0,1,1,0,785.2607844248582,0.0,0.0,1634.1280517578125,234.95523071289062,2.312323544532093,126,38,1,0,0,0,0,0,0,0,26.26333333333333,24.3775,False,,Grid extension
5503177,0,0,0,1,0,5285.833594056881,0.3793407678604126,1.3597503259484507,1653.3743990384614,1069.9869384765625,2.0647907813405446,330,77,0,0,0,0,0,0,0,0,20.6125,1.69,False,,Grid extension
5503178,0,0,1,1,0,2371.8201805248714,0.0,0.0,1666.6966145833333,442.53643798828125,1.8690632953902715,155,34,1,0,0,0,0,0,0,0,27.590000000000003,1.465,False,,Grid extension
5503179,0,0,0,0,1,726.9585285200291,0.0,0.0,1672.7841796875,431.01751708984375,1.9412574996491392,193,61,0,0,0,0,0,1,0,0,28.130000000000003,3.785,False,,Existing grid
5503180,0,0,0,0,0,16134.148343421262,0.0,0.0,1656.627734375,39.23595428466797,2.3445114848142263,115,13,0,0,0,0,0,0,0,0,14.813333333333333,0.1425,False,,Solar home system
5503181,0,0,0,1,1,1220.9301434488143,0.0,0.0,1635.9547526041667,257.85186767578125,2.5391200528996865,189,34,0,0,0,0,0,0,0,0,37.68,3.4325,True,Lokung Forest Reserve,Grid extension
5503182,0,0,0,0,0,27273.66231039314,0.0,0.0,1671.52296875,168.06716918945312,2.4233558680427247,68,3,0,0,0,0,0,0,0,12,6.5875,0.1166666666666666,True,Achwa River Forest Reserve,Solar home system
5503183,0,0,0,0,0,14244.688688773595,0.0,0.0,1660.3656684027778,684.7626953125,2.5609428566719408,1386,53,0,0,0,0,0,0,0,7,13.5075,1.7424999999999995,False,,Solar home system
5503184,0,0,0,0,0,12522.908953825985,0.0,0.0,1628.6496710526317,214.058837890625,3.5155861372115518,96,5,0,0,0,0,0,0,0,0,16.134999999999998,0.0766666666666666,False,,Solar home system
5503185,0,0,0,0,0,22494.131373494107,0.0,0.0,1597.238037109375,257.48529052734375,1.898108796700419,73,4,0,0,0,0,0,0,0,0,22.2525,8.717500000000001,False,,Solar home system
5503186,0,0,0,0,0,20132.804978023927,0.0,0.0,1587.9856770833333,371.9743347167969,2.4214162651277453,154,5,0,0,0,0,0,0,0,0,15.745,11.4125,False,,Solar home system
5503187,0,0,1,0,0,1395.084376166129,0.0,0.0,1668.279541015625,198.25442504882812,1.8081159212538227,56,21,1,0,0,0,0,0,0,0,22.746666666666663,5.3575,False,,Solar home system
5503188,0,0,2,0,1,365.9221224056188,0.0,0.0,0.0,752.9605712890625,1.5017735001511583,278,133,1,1,0,0,0,0,0,0,10.345,22.9375,False,,Existing grid
5503189,0,0,0,0,0,1131.4970323587181,0.0,0.0,1669.1920166015625,130.5713653564453,1.8471638307733051,39,7,0,0,0,0,0,0,0,0,15.593333333333335,0.7275,False,,Solar home system
5503190,0,0,0,0,0,3014.604714307958,0.0,0.0,1665.4490966796875,153.90158081054688,2.954692820866604,45,5,0,0,0,0,0,0,0,1,34.615,0.0533333333333333,True,Paonyeme Forest Reserve,Solar home system
5503191,0,0,0,0,1,1002.751525740415,0.0,0.0,1675.8334517045455,256.58380126953125,1.9139026971196347,123,19,0,0,0,0,0,0,0,0,15.456666666666663,0.5575,False,,Existing grid
5503192,0,0,2,0,0,14737.607782947605,0.0,0.0,1645.4510498046875,512.9141235351562,1.807747949649496,270,80,1,1,0,0,0,0,1,1,12.71,20.04,False,,Solar home system
5503193,1,0,0,0,0,14509.554552131573,0.3418930172920227,1.3649976128266912,1650.0775824652778,508.8028564453125,1.7697864281723052,250,41,0,0,0,0,0,0,0,2,18.75333333333333,2.4325,False,,Candidate minigrid
5503194,0,0,0,1,0,3384.8190032094003,0.0,0.0,1674.6712239583333,224.75909423828125,1.8930797440988718,142,19,0,0,0,0,0,0,0,0,40.23666666666667,4.1875,False,,Grid extension
5503195,0,0,0,1,0,1696.7485563599635,0.0,0.0,1676.1319580078125,5.157958507537842,1.9296080215048348,2,0,0,0,0,0,0,0,0,0,47.28333333333334,0.0,False,,Grid extension
5503196,0,0,0,1,0,1592.9347349114958,0.0,0.0,1674.79296875,111.64647674560547,1.859754326880596,30,5,0,0,0,0,0,0,0,0,53.370000000000005,1.01,False,,Grid extension
5503197,0,0,1,0,0,10073.63637973167,0.0,0.0,1599.114346590909,406.52972412109375,3.6449243031882896,172,17,1,0,0,0,0,0,0,0,10.833333333333334,0.3775,False,,Solar home system
5503198,0,1,1,0,0,14731.260581496692,0.0,0.0,1578.9094460227273,603.0546875,3.54986604341517,131,20,1,0,0,0,0,1,4,3,17.726666666666667,1.14,False,,Existing minigrid
5503199,0,0,0,0,0,18150.62932265279,0.0,0.0,0.0,76.33065795898438,2.926983403224571,20,2,0,0,0,0,0,0,0,0,14.323333333333332,0.27,False,,Solar home system
5503200,0,0,1,1,0,2476.935666086621,0.0,0.0,1627.553955078125,1356.77294921875,4.39344531938933,308,27,1,0,0,0,0,0,0,1,12.96,2.7425,True,"Lalak Forest Reserve, Lokung Forest Reserve",Grid extension
5503201,0,0,0,0,0,10552.4591934455,0.0,0.0,1648.7130926724137,266.61236572265625,1.8382252281913962,133,8,0,0,0,0,0,0,0,0,16.68,0.11,False,,Solar home system
5503202,0,0,4,1,1,414.94855809201505,0.0,0.0,1671.1402994791667,908.773193359375,2.448741200206044,427,105,3,1,0,0,0,0,0,2,26.08,9.19,True,Paonyeme Forest Reserve,Grid extension
5503203,0,0,0,0,0,7508.437832231282,0.0,0.0,1636.0562065972222,359.14556884765625,3.4448269691137816,245,30,0,0,0,0,0,0,0,1,23.023333333333337,0.6725,False,,Solar home system
5503204,0,0,0,1,0,2108.974326826873,0.0,0.0,1666.635986328125,306.6968078613281,1.8022504631571588,153,18,0,0,0,0,0,0,0,0,27.096666666666668,2.063333333333333,False,,Grid extension
5503205,0,0,0,0,0,8826.752158728861,0.0,0.0,1617.1748046875,1141.1083984375,3.4902094013872134,141,28,0,0,0,0,0,0,0,0,9.0625,0.1225,True,Lalak Forest Reserve,Solar home system
5503206,0,0,0,0,0,17766.94487496125,0.0,0.0,1645.4191176470588,0.0,1.7854721479615443,10,0,0,0,0,0,0,0,0,5,3.9475,0.005,False,,Solar home system
5503207,0,0,0,0,0,17187.289899869647,0.0,0.0,1643.358173076923,46.35924530029297,1.9487017355005338,3,0,0,0,0,0,0,0,0,0,2.265,0.01,False,,Solar home system
5503208,0,0,0,0,0,18510.598566204433,0.0,0.0,1649.430509868421,19.739852905273438,1.5749570911677389,3,0,0,0,0,0,0,0,0,0,4.1,0.265,False,,Solar home system
5503209,0,0,0,0,0,4396.458958996564,0.0,0.0,1662.617947048611,233.56585693359375,2.7845118447580646,112,11,0,0,0,0,0,0,0,0,17.546666666666663,0.32,False,,Solar home system
5503210,1,0,0,0,0,6436.594549258339,0.42434772849082947,1.4188129285682278,1665.5485101744187,304.1120300292969,3.1687565947242207,195,41,0,0,0,0,0,1,0,5,9.6375,0.0466666666666666,True,Aram Forest Reserve,Candidate minigrid
5504178,0,0,0,0,0,21027.180731641944,0.4505782425403595,1.4139726238037107,1689.8748372395833,431.834228515625,2.389342546990983,206,35,0,0,0,0,0,0,0,8,6.41,0.06,False,,Solar home system
